A,Ival,Lval0,G,seed
-0.14459859269905678,-0.06563907011677164,0.6084771068917996,0.7044765549775094,1000
-0.2185476652200736,-0.06746274140921363,0.6743269146412528,0.8330483815745209,1000
0.7560261578645868,0.816704994112682,0.6173317486649296,-0.4309908765984436,1000
0.8867370969475721,0.38368153515078396,0.5592446227185159,-0.3839504196566256,1000
0.0698326476685154,0.15060725032023753,0.30432278597968054,0.16344010166081868,1000
-0.5659944513289571,-0.3473262618077218,0.5218189816032424,0.9463518548511969,1000
0.09009828685817987,0.07731191417092398,0.35052871323136725,0.11028954176392516,1000
0.0189238465007879,-0.02000138278135421,0.9158277601819322,0.753204828321503,1000
-0.39510741074472816,-0.08756301682975631,0.7256426670887407,0.8722191973584632,1000
0.6882335538288026,0.22903150092685615,0.5797507022158479,-0.1345795834635004,1000
0.44799172841813834,0.21686723101429078,0.6031676968934282,0.17620835203964333,1000
-0.6341578821663921,-0.1461761267308587,0.7004357685126765,1.0153230493235,1000
0.39754536728795,0.3676457972514463,0.5546000861774423,0.03063716215273682,1000
-0.6429630092748114,-0.22741948419523036,0.7989294417186019,1.110225211846156,1000
-0.1950627408586377,-0.07648197499248778,0.43814723614123957,0.54492300451344,1000
-0.3996846209967215,-0.23287166969101494,0.5769267108336219,0.8894090735885669,1000
-0.3340835493499218,-0.2231028502111958,0.5562939970281635,0.7645371875909777,1000
0.00046111490703853157,-0.038600688307145685,0.6860055060659574,0.5457841418581737,1000
-0.2131688382652248,-0.10063797836058624,0.46950957757818723,0.8142366116489417,1000
-0.1422515784787092,-0.19108726663608439,0.5831918084855191,0.668510333668216,1000
0.5910272004581769,0.35276667846590354,0.2558882147867801,-0.38299920487153993,1000
-0.13544132208124326,-0.20598714661221865,0.4506278233405434,0.4828891180794852,1000
0.19022897302148087,0.0506911685287843,0.6527788465220868,0.42806221476404843,1000
-0.6908174279518305,-0.2955241241488906,0.7168238402731978,1.056500915413673,1000
0.086649004800987,0.1279160120016057,0.53928812840225,0.5678907149653685,1000
0.31369628162131713,0.22535056611432078,0.4753106802668179,0.03579075043759303,1000
0.05559402160888848,0.0637912470634415,0.6763560679735658,0.590217549315757,1000
-0.2646603411137729,-0.17666242526626133,0.5354702718924557,0.8129691053157008,1000
0.47297610824256,0.35285519063407605,0.6198432119670234,0.031407760136063445,1000
0.6537062976329165,0.1955440394404643,0.7157379181820048,0.009480917240066944,1000
0.06754522712352846,0.010271685600870759,0.4992985899054893,0.21457242464959347,1000
0.7197885289313453,0.723317138128569,0.6375880586574358,-0.5472421288936562,1000
0.5928307606659676,0.2332780987932608,0.34287497138892714,-0.12515644118684155,1000
0.1269998568247827,0.06702410319907795,0.5185913001116119,0.27022701182942255,1000
0.15748562241942404,0.13518833197793875,0.5796086843368012,0.39220433838932633,1000
0.44710583484897143,0.22788437846612994,0.4696101883296015,-0.02222444135227411,1000
0.277965187880336,0.08107785764976959,0.6941352383851318,0.4038534527466543,1000
-0.46939517487626237,-0.22420184317715616,0.4815721144974012,0.7655113690048563,1000
-0.08148916019863221,-0.04336422924500742,0.5697614696281028,0.4350574672993558,1000
0.5417394460784329,0.38743501598792207,0.45335372523958917,-0.30768085339543466,1000
-0.6292988913389582,-0.17853032828015122,0.4685381937261385,0.8068710377853279,1000
-0.005068969638186205,0.10879266095868684,0.32485180065330876,0.1925824382413566,1000
-0.3271487077419435,-0.10102126986792334,0.3987004767100712,0.5749369670966186,1000
0.1672971500452164,0.04996609192230738,0.6501451226095747,0.3749153531566074,1000
0.34457339821363037,0.18425915744226729,0.5797835981875924,0.16419766588957038,1000
0.5550862299571853,0.21254437369084206,0.3829246780664837,-0.2299067631035786,1000
0.7410494019054628,0.5874399479418116,0.5564206031808615,-0.5330648173294936,1000
0.58538201567968,0.42893129230531385,0.7515343727825515,-0.0676527333415225,1000
-0.23099101119198548,-0.04377725634987838,0.7264764674269196,0.8134813616269752,1000
0.03538837101995352,0.0811999959496206,0.6704382651408407,0.31403030261738746,1000
0.2772052530497991,0.17106841562600517,0.7381376732411842,0.3600692891808971,1000
-0.18487377872555488,-0.12230545632376244,0.4649667235464943,0.6402530073950581,1000
