n,L,task,norm_gtr,norm_gval,align,gtr1,Ltr0,LtrK,Lval0,LvalK,I_tr,I_val,I_val_K1,G,drift,seed
4,3,35,0.3826389694262155,0.8150344197585841,0.6056017827491248,-0.05187071562819195,-0.0010973988861345887,-0.3234745842397049,-0.1896680186268573,-0.6799988711929743,0.3223771853535703,0.49033085256611697,0.09376630819884826,-0.35652428695326943,1.118204540579993,0
4,3,36,0.24194645429043155,0.42648944124345145,0.15980287871618185,-0.05873327122323376,-0.06440169031216128,-0.19920222202151375,-0.23875726222342025,-0.18713353211014205,0.13480053170935247,-0.0516237301132782,0.00476858277049963,0.012068689911371694,0.7808696423975064,0
4,3,37,0.2514372697917934,0.42785241287687914,0.12370406292191341,0.11980663068327929,-0.03050377034099643,-0.21437425436440946,0.2589309293481221,0.10882916704616782,0.18387048402341302,0.1501017623019543,0.005978191223681928,0.3232034214105773,0.9076332088109403,0
4,3,38,0.5534353398025967,0.5576795959479575,0.658169440837132,-0.10242002960486676,0.06558037631940905,-0.4040349978091972,-0.15823206980036816,-0.44360677569582224,0.46961537412860627,0.2853747058954541,0.09072879785241914,-0.039571777886625026,1.311263068954127,0
4,3,39,0.45485058464516565,0.4904996955049139,-0.28513426276405346,0.15031124729535236,0.022139607339481542,-0.32936611394076065,-0.038724171989707984,0.14916152892958326,0.3515057212802422,-0.18788570091929124,-0.03863822639304125,0.4785276428703439,1.1014502709591916,0
4,3,40,0.5326508637863745,0.7203640318658576,0.6587479510205315,0.013117611610800689,-0.23217224186707,-0.5477614951223713,-0.11675144707866937,-0.5079569369895001,0.3155892532553013,0.3912054899108307,0.11930378801220075,0.039804558132871204,0.9990988709914551,0
4,3,41,0.39704682448782436,0.21098029402326263,-0.488912345964955,-0.013442789176289868,-0.1670563881827043,-0.472570393902522,-0.3137841965270735,-0.15959799781529116,0.3055140057198177,-0.15418619871178235,-0.024097230683710225,0.3129723960872308,1.1374324882558722,0
4,3,42,0.5028198536066474,0.5622313393879439,0.35051339023183486,0.017764558751840995,0.05842198019834095,-0.49970980163687456,0.3186531234422827,0.21931887081150048,0.5581317818352155,0.09933425263078222,0.061299168941428395,0.719028672448375,1.5258275732829334,0
4,3,43,0.45550764492440315,0.6898083594306865,-0.4695416061452387,-0.04997519297715729,0.3105995080832965,-0.32298333676505336,-0.17226255714155977,0.10240641648656157,0.6335828448483498,-0.27466897362812137,-0.07651105131570013,0.42538975325161493,1.6705143546657022,0
4,3,44,0.20369296311663715,0.5139973427566278,-0.004778547596584643,-0.0987527951717035,0.022336953444864718,-0.17022368725082976,0.09328971128037725,0.009320701113764103,0.19256064069569448,0.08396901016661315,-4.2820092643586216e-05,0.17954438836459385,0.9131327889744584,0
4,3,45,0.5704635692898281,0.5711755782238153,-0.1282668859618239,-0.07078766636639994,-0.08044397091199901,-0.5798822200010559,0.01481509389595366,0.19378794251812675,0.49943824908905693,-0.1789728486221731,-0.0273106932713352,0.7736701625191826,1.3516015276629483,0
4,3,46,0.2742612116052748,0.5119274698254486,-0.42200417360016124,-0.06770425276121508,0.09940053667547596,-0.3491466027126339,0.11764989343635629,0.26212839082571093,0.44854713938810986,-0.14447849738935464,-0.030458341039128867,0.6112749935383448,1.4160463950862192,0
4,3,47,0.4143495884157107,0.6921853382260906,-0.13084155575955025,-0.11100705565833224,0.08577873234417283,-0.4824659049309573,-0.2592893588792873,0.02853772671196992,0.5682446372751302,-0.2878270855912572,-0.026218795848351184,0.5110036316429273,1.5143565673294392,0
4,3,48,0.5902873810642985,0.3392768260319259,-0.48955438277100305,0.11817914016476261,-0.09938249842795445,-0.642908098811968,0.3353443139355965,0.2504922162567136,0.5435256003840135,0.08485209767888291,-0.051165972700197015,0.8934003150686816,1.3717043755474552,0
4,3,49,0.30918082438121836,0.8436350037473304,0.29372509220076465,0.03700822692104804,0.037115353226778516,-0.6516718048506253,-0.21278051158095668,-0.36456854990889964,0.6887871580774038,0.15178803832794296,0.03921194811167855,0.2871032549417256,1.7099311710223035,0
4,3,0,0.4272766930063966,0.774885529839234,0.38272504034495713,-0.03493152359836559,-0.29358000794313505,-0.6490294352164452,0.0664452479110397,-0.34760333775637275,0.35544942727331014,0.4140485856674124,0.06609347448133772,0.30142609746007243,1.2228979642121338,1
4,3,1,0.45556525241942586,0.537391026949575,0.04756753048018246,-0.08250157107201667,-0.012180998940515789,-0.36510223252603036,0.5043611999728198,0.3486403161928312,0.3529212335855146,0.1557208837799886,0.008868729133177877,0.7137425487188616,1.110463187664416,1
4,3,2,0.48341821390171413,0.517615181316175,-0.12938730783687333,-0.03079715227368124,-0.36769974804953093,-0.5536053349254204,-0.6026810921327969,-0.43848842978102265,0.18590558687588948,-0.1641926623517742,-0.028378828171377934,0.11511690514439776,0.7300237795474073,1
4,3,3,0.4687610569296087,0.35457125518322113,-0.0371393589039,-0.023509817409041848,0.003971521674866023,-0.6189423136060241,-0.3715557826024066,-0.2838362756274219,0.6229138352808902,-0.0877195069749847,-0.004619329872389721,0.3351060379786022,1.597476967445677,1
4,3,4,0.48586502206755766,0.5659040954814302,0.31913424984306293,0.04325975251892725,-0.06512109093632112,-0.3753916870807438,-0.20487400395506,-0.4168440468514118,0.31027059614442265,0.2119700428963518,0.05580818768139412,-0.041452359770668024,1.0702827607202148,1
4,3,5,0.3783459337987786,0.5331585677411221,-0.6029101829284844,0.003958192328020579,-0.25885934492484686,-0.46307333552427105,0.322362165002273,0.49415760669262065,0.2042139905994242,-0.17179544169034766,-0.047828071195808564,0.9572309422168916,0.9169219572016357,1
4,3,6,0.5094595432210453,0.5362724473812003,-0.181428091971444,0.06854090787756913,-0.0673516741751709,-0.3477354300305787,-0.26291617353756286,0.014606940555745143,0.2803837558554078,-0.277523114093308,-0.03164815092893569,0.36234237058632385,0.9018515621960257,1
4,3,7,0.3059942999429513,0.47077667904117954,0.1483402399858202,0.019301468092008292,-0.43426852126819115,-0.5480513936307891,-0.22353816759318143,-0.2742236404499555,0.11378287236259799,0.05068547285677408,0.01149102325646878,0.27382775318083363,0.6475126907865985,1
4,3,8,0.4430779234748077,0.8643636661332832,0.004449261885697798,0.007178173809745385,-0.14256358525039559,-0.5068275861331808,-0.40198248920330487,-0.07420574171790653,0.3642640008827852,-0.3277767474853983,-0.016540605954022403,0.4326218444152743,1.1804211351475409,1
4,3,9,0.3371179880132047,0.9042270162308617,0.06641613693773515,-0.06165486706825558,0.034980519081165354,-0.29911840801033984,-0.1000026458673724,-0.22575832927599154,0.3340989270915052,0.12575568340861915,0.010093186421451891,0.0733600787343483,1.1008571295457803,1
4,3,10,0.4493849562617993,0.5432682085986053,0.4711823046620922,0.08379368432544901,-0.25969928866834147,-0.5947268564021623,-0.004681588060491848,-0.14792311890806104,0.3350275677338208,0.1432415308475692,0.05219045528083319,0.44680373749410124,1.139072165013161,1
4,3,11,0.18605065776271693,0.9511447570880046,-0.23127864691437514,-0.05708237322031174,-0.15883779227186656,-0.3063132119724365,-0.02912558946098942,0.19475238308069542,0.14747541970056993,-0.22387797254168484,-0.021607605767780785,0.501065595053132,0.8298148471779625,1
4,3,12,0.26105015275418625,0.6142145087193485,-0.2853966036728447,-0.04911002312184942,-0.3392155260396141,-0.44355402510485875,0.14136169180270597,0.2539848036533202,0.10433849906524467,-0.11262311185061424,-0.02113364474764956,0.697538828758179,0.665664172639261,1
4,3,13,0.3668652884470074,0.9019076147469195,0.3537325009115181,0.07537450514750352,-0.04666109594828788,-0.36460201660652414,0.14096744678029366,-0.4936529000591834,0.31794092065823626,0.6346203468394771,0.06409582332237726,-0.12905088345265925,1.1345577630305295,1
4,3,14,0.37183099066035397,0.6239184270075133,-0.5833037858580058,-0.05078787552217538,0.1292336144589613,-0.310158486313602,-0.07693231219335236,0.12508487903074078,0.4393921007725633,-0.20201719122409315,-0.06709998309583298,0.43524336534434277,1.3195666297778914,1
4,3,15,0.5444912410659201,0.5384311150320541,0.006419606280965632,0.018500019241477136,0.27698456862332954,-0.3516151611074153,0.2698307467616201,0.036119465004501035,0.6285997297307448,0.23371128175711908,0.0008382288438110175,0.38773462611191634,1.5815448244076544,1
4,3,16,0.31556610076628616,0.6532417494468576,-0.13078941931500201,-0.09019903642045932,0.079556796901171,-0.3990868055145917,0.021511182203137608,0.27821567221535737,0.4786436024157627,-0.25670449001221973,-0.013344799995186007,0.677302477729949,1.3990832491896243,1
4,3,17,0.6161329540565591,0.7169677227060723,0.10459369920116753,-0.08587790921572123,-0.0683145593202075,-0.602639106035495,0.1639877465458993,0.23344380929403943,0.5343245467152875,-0.06945606274814015,0.02960090682132746,0.8360829153295344,1.2775434704819777,1
4,3,18,0.28652340655243336,0.6298209394645266,-0.4737745591148463,-0.009984417220178544,-0.14516046526114695,-0.41522128985022627,0.052650062290120626,0.2050060796432846,0.2700608245890793,-0.15235601735316398,-0.039034374840510776,0.6202273694935109,1.0898169016606976,1
4,3,19,0.4445187908855048,0.31313753140600403,0.823449708460488,0.032860582307659585,0.5230676637700997,-0.41123614705898986,-0.10884457793825607,-0.526915083939927,0.9343038108290895,0.41807050600167095,0.06922667960232735,-0.11567893688093717,1.691622580164946,1
4,3,20,0.52441042472905,0.31297057702144315,0.038083870525656136,0.030366486071850433,-0.2458657017957725,-0.5631658220818628,0.6494829503161946,0.6431102482012192,0.31730012028609034,0.006372702114975426,0.010563282157595832,1.206276070283082,1.0350251643764907,1
4,3,21,0.34264101213231163,0.6262700208062281,0.608246367799897,0.01242137504196104,-0.017083970403702475,-0.5916417041674049,-0.05562229139116904,-0.03306802513221645,0.5745577337637024,-0.022554266258952592,0.06492328927618365,0.5585736790351885,1.585443350649539,1
4,3,22,0.19676023588833635,0.6225753209758156,-0.6726384836076497,-0.06485101631850233,-0.18263464124263717,-0.3341745051028537,0.028863112468253085,0.4576310499891035,0.1515398638602165,-0.4287679375208504,-0.04197709473590583,0.7918055550919572,0.8601041132262357,1
4,3,23,0.4367393913126062,0.6598321981360273,0.6190355495317411,-0.0017583383532403744,0.0027100955158109973,-0.45437957164140447,0.45806114933815933,-0.057713919188055386,0.45708966715721544,0.5157750685262147,0.0925561903071761,0.39666565245334906,1.3718317153735915,1
4,3,24,0.4292079109045809,0.6870316815065967,-0.01835661711523443,-0.002889244860666807,0.005721543501732207,-0.4044969154607922,0.18702192138471901,0.128033842240321,0.4102184589625244,0.05898807914439802,0.0035219063007253526,0.5325307577011131,1.2585768361202636,1
4,3,25,0.3323420083236642,0.27858475189618775,0.4208199111973564,-0.05399231084546504,0.004312966616804595,-0.3159691427577751,-0.06171228845246825,-0.31844438815874443,0.3202821093745797,0.2567320997062762,0.02358370115276119,-0.002475245400969328,1.2267395865693678,1
4,3,26,0.33983884576061446,0.6567604752878808,0.7996019673812759,-0.0700245016137998,-0.11771553411983898,-0.39732234692437907,-0.14420811361130992,-0.5593670813444557,0.2796068128045401,0.41515896773314576,0.09032048594082401,-0.1620447344200766,1.0971498125103392,1
4,3,27,0.439082791592949,0.6168478345012005,-0.4239655129962427,0.05729086949350095,0.36894445412164684,-0.43568294748887504,-0.3057634810337419,-0.4378215699588718,0.8046274016105219,0.13205808892512988,-0.06085573527483076,-0.0021386224699967427,1.653936261834772,1
4,3,28,0.4515304613991057,0.6359864761883839,-0.004477661869874341,0.09453772488092019,-0.36085897716454324,-0.7295494069101112,-0.0987164664010825,-0.10818124922164543,0.3686904297455679,0.009464782820562928,-0.0009023493026375645,0.6213681576884658,1.195118502101796,1
4,3,29,0.6137233208477044,0.39647774068325364,-0.10758389473267443,-0.07796560722265772,0.16274766835837653,-0.3279865656728414,-0.45351830704291995,-0.36657335810333863,0.49073423403121796,-0.08694494893958132,-0.014417170048406147,-0.03858679243049723,1.172374718253466,1
4,3,30,0.3272175433575316,0.4440868170301359,-0.7494365039551758,0.017299229044493658,-0.13869421503985574,-0.4166328507131568,-0.13468306937610924,0.1912615844876729,0.27793863567330107,-0.32594465386378213,-0.05881159923889556,0.6078944352008298,1.1066224128336313,1
4,3,31,0.34536955464310065,0.21318327163084153,0.08715419236389249,-0.06394361149250906,0.0022339118733935587,-0.2995659467955971,-0.06524501245975077,0.004043256771792153,0.3017998586689907,-0.06928826923154292,0.003093213070821707,0.3036092035673893,1.1305421981134305,1
4,3,32,0.4948901608444208,0.3956576467288719,-0.37132440861387284,-0.03734022027745164,-0.24972803550793798,-0.6402020823208476,0.45759820394954653,0.5694013372166239,0.39047404681290965,-0.11180313326707736,-0.030768471130266373,1.2096034195374714,1.1615137156767497,1
4,3,33,0.32054650771461646,0.786266401609361,0.3913686630147853,-0.09805914768425396,0.11362116174784073,-0.3846933042934239,0.15009438930680077,0.033215674917848464,0.4983144660412646,0.11687871438895231,0.04945429530199737,0.41790897921127235,1.4807175368568535,1
4,3,34,0.3391297871471334,0.7073526344521629,0.10485726414242924,0.025274128604219976,0.0025241606124293443,-0.5770953146035026,0.03210583731474165,-0.3418671799247232,0.5796194752159319,0.37397301723946486,0.017269602055019817,0.2352281346787794,1.6116636217079507,1
4,3,35,0.355324690957184,0.7582501447748036,0.24259531357680905,0.019846554711920105,0.04978483102808756,-0.22960925348549807,-0.059378606416136945,-0.2779526922096387,0.2793940845135856,0.21857408579350174,0.0353960272530935,-0.048343438724140625,1.0850847903224765,1
4,3,36,0.41453894075665715,0.19939180286278435,-0.48880888809985945,0.09918505178818873,0.09403112583925574,-0.5717051845640131,-0.4647935688925305,-0.046679122663660526,0.6657363104032689,-0.41811444622886995,-0.03290562099510713,0.5250260619003526,1.5380096985572138,1
4,3,37,0.5253590436702446,0.5457143282690889,-0.03283895531983488,-0.0008160130424434905,-0.29462604290839756,-0.6774272709703183,0.2697792734905597,0.42705266214678567,0.38280122806192074,-0.15727338865622598,-0.009718169084432848,1.104479933117104,1.0815728155562039,1
4,3,38,0.4081531276054064,0.32281016134010104,-0.041032849274076376,-0.0748570959800204,0.0025850679781897166,-0.21143373645356983,0.7656497394440335,0.6502287998426882,0.21401880443175955,0.11542093960134525,0.012956738748226893,0.861662536296258,0.892652506630514,1
4,3,39,0.3479402479762691,0.45676792939173194,-0.21837150915250073,-0.04851399017902981,0.15812548650092195,-0.48523444216958506,-0.4997369305537728,0.07927606439400953,0.643359928670507,-0.5790129949477822,-0.03295534193745042,0.5645105065635946,1.6349351300392057,1
4,3,40,0.2769780725943334,0.543631941901657,-0.7958232024484682,0.08261999837277562,0.17539690464559599,-0.48991599892569715,-0.16901643794830512,0.17144906255443335,0.6653129035712931,-0.3404655005027385,-0.05942093066796231,0.6613650614801305,1.6370883610514233,1
4,3,41,0.39584159625163756,0.9569445692001237,-0.14485062243383545,-0.052361624668012814,0.37937871000201234,-0.3429586570133133,-0.037279470965158885,0.08046209485006268,0.7223373670153257,-0.11774156581522158,-0.028949213113967788,0.42342075186337597,1.6576613784785825,1
4,3,42,0.28099983192736483,0.5901618358863998,-0.3065673706712557,0.11399510075256314,-0.5205541332941453,-0.6571362957270828,-0.30818205455971803,-0.13850503607322023,0.13658216243293742,-0.1696770184864978,-0.02705767270538284,0.5186312596538625,0.7703348932787684,1
4,3,43,0.23217479483750772,1.3166873009358198,0.1353383813247594,-0.06252650870610713,-0.019422771768440865,-0.3869781118835972,-0.04947812276732763,-0.04097496074675548,0.36755534011515634,-0.00850316202057215,0.02079972893232908,0.3460031511368417,1.2833271767967376,1
4,3,44,0.5170743923641306,0.21705580048520876,0.37032326985523517,-0.017985245682122987,0.28311545233492713,-0.39590350661462925,-0.09155207149658129,-6.815476627817368e-05,0.6790189589495563,-0.09148391673030312,0.01864634754426378,0.39583535184835106,1.5505568377095373,1
4,3,45,0.48838743735132223,0.5649158822183266,-0.3412470717332877,0.0376963487024214,0.28947858974626106,-0.4546549995476788,0.04446748310292879,0.013775171515279988,0.7441335892939398,0.030692311587648805,-0.05466464799051096,0.4684301710629588,1.5805520215958613,1
4,3,46,0.5172668099711688,0.6758488390025333,0.17434563889567226,-0.013656110929812934,-0.48786289183571885,-0.8763942828856897,0.05335119623209804,0.048337248725597394,0.3885313910499708,0.005013947506500645,0.024008181693395046,0.9247315316112871,1.1459792238262023,1
4,3,47,0.3375433319328351,0.631796717670021,0.6224146587816483,0.056311617314764924,-0.08258133768742101,-0.5260866575305517,-0.5570577489533529,-0.7288693768715987,0.4435053198431307,0.17181162791824578,0.0643391891459607,-0.20278271934104697,1.4317673180131267,1
4,3,48,0.34027833165796045,0.549362164225809,0.4527133300346729,-0.03677777365965572,-0.43696559250936867,-0.6102911994814466,0.3318240979149307,0.014436250732171751,0.17332560697207794,0.317387847182759,0.04740021280747375,0.6247274502136184,0.8193231702938998,1
4,3,49,0.5045885995481568,0.5750228352536226,0.5965257011737526,-0.0629153115487896,0.19611253917102656,-0.22199428528877752,0.07232727676545402,-0.3743971965491617,0.41810682445980407,0.44672447331461573,0.08371986808474607,-0.1524029112603842,1.240494211731905,1
4,3,0,0.2454686516568945,0.410237618334506,0.30095748502380876,-0.057974796178370834,0.11256648908549825,-0.33740557718593955,0.2576638839689432,0.30351654320844673,0.4499720662714378,-0.045852659239503546,0.014497467508240686,0.6409221203943862,1.4079526512312641,2
4,3,1,0.2753889263938579,0.716686138888219,-0.535977034752792,0.06867731371342692,-0.11222053957926137,-0.24585796296355786,-0.18053185458405818,0.09638462164419132,0.1336374233842965,-0.2769164762282495,-0.055069926321856366,0.34224258460774915,0.7642914183824064,2
4,3,2,0.3309311345154064,0.7121698081506378,-0.34238002047696703,0.01207830744483607,-0.4342273093901843,-0.5063309841949596,-0.3181939936988897,-0.17704533697214475,0.07210367480477531,-0.14114865672674493,-0.04817274021747442,0.32928564722281484,0.4335995467900058,2
4,3,3,0.3701959125157383,0.4124868377955741,0.42564054535581897,-0.04565362211377323,0.13444712716416135,-0.34636610896080333,-0.27795090590056526,-0.18985929035804863,0.4808132361249647,-0.08809161554251663,0.02835431544591499,0.1565068186027547,1.4095760975573302,2
4,3,4,0.480526333888395,0.47756779342589484,0.6614515847291028,0.12180959154587569,0.29779366216838443,-0.4566311482467486,-0.3113161911658637,0.25835132263693417,0.754424810415133,-0.5696675138027978,0.062235190681464714,0.7149824708836827,1.698917932850719,2
4,3,5,0.6341546462666888,0.5603977164148591,-0.29447847417006784,0.006563289084374042,0.02496248145408572,-0.5360568559461286,0.021244730404055598,-0.17955848311950834,0.5610193374002144,0.20080321352356395,-0.05413418641875506,0.3564983728266203,1.3020175535937462,2
4,3,6,0.2787799803405274,0.5757837045533084,0.535492322689751,0.0574553025866616,-0.1735798565540094,-0.3832100597937138,-0.1408163076359215,-0.15618626211912806,0.2096302032397044,0.01536995448320655,0.03800202043257683,0.22702379767458575,0.9856238237962265,2
4,3,7,0.33408633558732637,0.5918824559880735,0.8055966786092864,0.033354977801868774,0.08477438798771023,-0.3785161327968637,-0.11616726722206926,-0.6514983172550247,0.4632905207845739,0.5353310500329554,0.08060559552616621,-0.272982184458161,1.4783625074374251,2
4,3,8,0.41852237319501345,0.5249686926614103,0.43408615462826394,-0.015602243414265325,0.3363214529187574,-0.34519877563633017,0.07038267701719692,0.0715706495252166,0.6815202285550876,-0.0011879725080196912,0.046736841805009005,0.4167694251615468,1.588650574597262,2
4,3,9,0.351880217099135,0.46791546847139803,0.2925698686793442,0.002882303877291024,0.281252753810608,-0.089041577732899,-0.2243339240825688,-0.24267522903577604,0.370294331543507,0.018341304953207238,0.01862884498814199,-0.15363365130287704,1.2499006492373907,2
4,3,10,0.5017960501506211,0.6118142861995418,-0.704771907029964,-0.034062792062796936,-0.11936489960412712,-0.5867154704609447,0.06666775415409094,0.2563009534109863,0.46735057085681764,-0.18963319925689537,-0.10467130023763897,0.8430164238719311,1.401516545285269,2
4,3,11,0.5083517316266121,0.7346305237221171,0.6021833935997756,0.003674250005924598,0.2574450614060258,-0.2868305723433704,-0.1421632306540023,-0.37076750490844024,0.5442756337493961,0.22860427425443794,0.10370360304521398,-0.08393693256506984,1.3944144966850827,2
4,3,12,0.41713051568160536,0.6050870009366355,0.6004276481968875,0.038847266275546646,0.26557479775055076,-0.5573621114112993,-0.3725107847856173,0.1345616509622375,0.8229369091618501,-0.5070724357478548,0.05713671303248036,0.6919237623735368,1.8234552545581713,2
4,3,13,0.30043414215800324,0.602656903597701,0.0728881819746429,-0.010022473815611617,-0.09415148405341651,-0.3241137599218351,0.17458794230659175,0.006822076261112975,0.2299622758684186,0.16776586604547877,0.005211908140218796,0.3309358361829481,1.00370005743961,2
4,3,14,0.5337557788869457,0.7385153708367761,-0.9364039214027171,0.024537424228516572,0.3756629927738416,-0.529156499489934,0.16041068865142985,-0.28167187373637426,0.9048194922637756,0.4420825623878041,-0.17053431031656777,0.24748462575355978,1.6844532500613567,2
4,3,15,0.3029274262038929,1.001671245282714,0.7959407340229319,0.057231820755424094,0.1058228706914445,-0.6345505973474641,-0.31121819522119604,0.03762309264342315,0.7403734680389086,-0.3488412878646192,0.11395822876320266,0.6721736899908872,1.7301028680783173,2
4,3,16,0.36653747780773016,0.3844110420400407,0.7625448309662289,0.007848355285176495,0.06942019822492088,-0.4359090828309431,-0.6303427566107047,-0.23196167025374365,0.5053292810558639,-0.39838108635696107,0.04430393077232453,0.20394741257719945,1.526745098072249,2
4,3,17,0.3224539894253042,0.7660724154642933,0.3234352831858598,-0.059072194498732376,-0.06204660898909833,-0.4768479490180566,-0.2498634007111203,-0.14061900401496727,0.4148013400289583,-0.10924439669615302,0.036564783746839524,0.3362289450030893,1.3932368364937633,2
4,3,18,0.4422161541959828,0.4651554413489084,0.1856310757655727,-0.053802230329521694,0.10892065876249715,-0.502355488284061,-0.6336754099491774,-0.47763513413927344,0.6112761470465581,-0.15604027580990393,0.014171627523581476,0.024720354144787515,1.5835360815802095,2
4,3,19,0.365475081542175,0.758733689041758,0.9106118886690651,0.012375041598514661,0.341477994170151,-0.4975273590447398,-0.08865583372824505,0.09570369949839529,0.8390053532148909,-0.18435953322664034,0.12182959442916448,0.5932310585431351,1.807158245102439,2
4,3,20,0.24898578306824107,0.8144294238175983,-0.3762202679781252,-0.03626251668717036,0.042993306855363095,-0.46524253311410424,-0.18949116385100667,-0.13091226401792133,0.5082358399694673,-0.05857889983308534,-0.03844567643765284,0.3343302690961829,1.4267522197969993,2
4,3,21,0.5874501460646397,0.5462863138240073,-0.21794401500272292,0.07644887473788646,-0.03961554454684643,-0.5611674029303665,0.34303387171395644,0.12231513964857951,0.52155185838352,0.22071873206537693,0.0006491984039884158,0.683482542578946,1.3473326014081806,2
4,3,22,0.4340963765189246,0.8346426225308149,-0.6731980541745621,0.029719012128686856,0.42851589454766953,-0.4081345939910908,0.04465594529004979,0.2929604219041272,0.8366504885387603,-0.2483044766140774,-0.12212598245639869,0.701095015895218,1.7200517445110246,2
4,3,23,0.5695087777581251,0.5691915969404703,0.4091975038808658,0.020299230460832974,0.25463913023172036,-0.30907676587029087,-0.1667710344972931,-0.3938333483660223,0.5637158961020112,0.2270623138687292,0.06760282877010684,-0.08475658249573143,1.3025070258335947,2
4,3,24,0.23877250814094955,0.51289183460983,0.09961379921057878,0.0281954440038655,-0.24031783258086103,-0.4174953718541432,-0.49054558871999077,-0.2710127990422391,0.17717753927328217,-0.21953278967775164,0.003890773428921024,0.14648257281190408,0.9185670880388673,2
4,3,25,0.3924507599872759,0.3944264699521537,-0.3122300729504646,-0.007658380230153521,-0.15149879579434394,-0.42826766674400735,0.08434801911401499,0.06323458587360868,0.2767688709496634,0.021113433240406307,-0.023672716273266114,0.49150225261761604,0.9997665823369429,2
4,3,26,0.30267174554694487,0.5827082430880561,0.5795027405618766,-0.02451944091844917,0.046356950224999346,-0.4666433732536479,0.2878681366298052,-0.10724034773065656,0.5130003234786472,0.39510848436046175,0.05751419100598418,0.35940302552299136,1.4656972138724227,2
4,3,27,0.543557139173156,0.8995460953965991,0.6481395148788739,-0.028942409285573997,0.16626725250150393,-0.24148302265725258,0.15908279307874143,-0.15932246620067184,0.4077502751587565,0.31840525927941327,0.1591135014474927,0.08216055645658074,1.1711585372507545,2
4,3,28,0.3532878854462673,0.5661252225647627,-0.6590826772257119,-0.036710890472796354,-0.02951133986523861,-0.2939423928294959,-0.2741096591247489,0.08431942416898196,0.2644310529642573,-0.35842908329373085,-0.07022697160626731,0.3782618169984779,1.0267009364136446,2
4,3,29,0.3797176465121296,0.7113207294344717,0.5243195717940794,-0.02293599783628924,-0.19591677949766778,-0.4924479869446198,-0.16145223130457573,-0.5434239458786427,0.296531207446952,0.381971714574067,0.06810271124972286,-0.05097595893402296,1.1068056062358127,2
4,3,30,0.2206075273638539,0.4785748266126412,-0.5239794359570255,-0.011530723835298332,-0.2372444699418218,-0.4243992698313991,-0.40649132650317044,-0.12229323038502075,0.18715479988957728,-0.28419809611814967,-0.02858397734680751,0.3021060394463783,0.9498553247430945,2
4,3,31,0.3855259164666666,0.4558910617767179,0.7444679545925246,0.02571219085550052,0.21125842871713923,-0.23858391568918388,0.471362570639288,-0.17304855165332486,0.4498423444063231,0.6444111222926129,0.07319703650753273,0.06553536403585902,1.3816383935922083,2
4,3,32,0.39921633574575716,0.2526609628403084,0.07978232407167711,-0.01666289786002868,-0.15303094889431146,-0.5160999952871753,0.021779682927367094,0.06049027533327227,0.36306904639286386,-0.03871059240590517,0.0035506670738122553,0.5765902706204475,1.283440498188065,2
4,3,33,0.301634782637152,0.673590188000209,-0.3776107680579392,0.052267781389908716,-0.20396449350827056,-0.3923433897173509,-0.5904099568529324,-0.370785946956653,0.18837889620908033,-0.2196240098962794,-0.04337950202920893,0.021557442760697876,0.9084327683556973,2
4,3,34,0.39636256942124304,0.680456308132373,-0.16133459711102371,0.04629103747951144,0.26757631012581834,-0.28719885153667424,0.2649575647511523,0.05252517246112321,0.5547751616624925,0.21243239229002908,-0.01474576061842875,0.33972402399779744,1.5418891968965815,2
4,3,35,0.47803662740049135,0.6764836390939224,-0.5453977551530504,-0.10100682384210044,-0.13261339965718083,-0.6432050015607939,0.042012534415543784,0.3246344575675807,0.510591601903613,-0.28262192315203694,-0.09208338937508528,0.9678394591283745,1.5209930355688532,2
4,3,36,0.23678760658397174,0.8499346311417316,-0.476782938630006,0.09320409967916563,-0.03267091499485318,-0.30017297475344207,-0.4017012072762056,0.0815621134816708,0.2675020597585889,-0.4832633207578764,-0.05143196134996603,0.3817350882351129,1.1333216232273877,2
4,3,37,0.3260148241789927,0.7009847092466966,-0.7612874570973395,-0.008363107019657007,-0.4151051059503482,-0.5190787903251269,-0.0175559253542113,0.30590950104993025,0.10397368437477872,-0.32346542640414155,-0.09082057793662571,0.8249882913750572,0.6046807034837788,2
4,3,38,0.2899741000003088,0.6227237834967332,0.17894500715568049,0.008622912424995202,-0.06827377799241902,-0.3697347127404864,0.19441984221273606,0.11788416036603251,0.3014609347480674,0.07653568184670355,0.018740164083310723,0.4876188731065189,1.197505040084038,2
4,3,39,0.44019948522038566,0.29887799801697235,-0.25080940192762663,0.07049596150175343,0.11177261388596418,-0.39075511176014077,0.006482156114168396,-0.1290311356966094,0.5025277256461049,0.1355132918107778,-0.009926722219346061,0.26172397606353137,1.4396895300778982,2
4,3,40,0.3424387590897489,0.23961570506681468,0.23016014438568458,-0.03856787359377172,0.27157249439044634,-0.2803892605972774,0.02378747398158645,-0.1379029932933496,0.5519617549877238,0.16169046727493605,0.011171719769497407,0.14248626730392783,1.49319421255033,2
4,3,41,0.4521365976882587,0.6312718572854642,0.4325510529303734,0.08630258306001477,-0.060259362209758194,-0.4658425249426989,0.13239501180554947,-0.042859030790315306,0.4055831627329407,0.17525404259586477,0.061786922984529924,0.42298349415238357,1.2876589432527756,2
